BKK_W_1010,,Jai Massage (Sukhumvit 19),ใจ มาสสาจ (สุขุมวิท 19),Wellness,Filler,Watthana,วัฒนา,Asok,อโศก,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-Asok",False,Anytime,"Solo, Friends",jai massage (sukhumvit 19),ใจ มาสสาจ (สุขุมวิท 19),False,1,,,13.7370,100.5601,"Jai Massage (Sukhumvit 19), Watthana, Bangkok","ใจ มาสสาจ (สุขุมวิท 19), วัฒนา, กรุงเทพฯ","https://www.google.com/maps?q=13.7370,100.5601",10:00 AM - 10:00 PM,$,200,30,BTS Asok,BTS อโศก,3,Short walk from BTS Asok,เดินจาก BTS อโศก นิดเดียว,Limited,จำกัด,True,,,2026-04-23
BKK_W_1011,,Wat Po’s Thai Traditional Medical School (Sukhumvit 39),โรงเรียนนวดแผนโบราณวัดโพธิ์ (สุขุมวิท 39),Wellness,Filler,Khlong Toei,คลองเตย,Phrom Phong,พร้อมพงษ์,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-PhromPhong",False,Anytime,"Solo, Friends",wat po’s thai traditional medical school (sukhumvit 39),โรงเรียนนวดแผนโบราณวัดโพธิ์ (สุขุมวิท 39),False,1,,,13.7301,100.5691,"Wat Po’s Thai Traditional Medical School (Sukhumvit 39), Khlong Toei, Bangkok","โรงเรียนนวดแผนโบราณวัดโพธิ์ (สุขุมวิท 39), คลองเตย, กรุงเทพฯ","https://www.google.com/maps?q=13.7301,100.5691",10:00 AM - 10:00 PM,$,200,30,BTS Phrom Phong,BTS พร้อมพงษ์,3,Short walk from BTS Phrom Phong,เดินจาก BTS พร้อมพงษ์ นิดเดียว,Limited,จำกัด,True,,,2026-04-23
BKK_W_1012,,ThaiThai Massage (Sukhumvit 11),ไทยไทย มาสสาจ (สุขุมวิท 11),Wellness,Filler,Watthana,วัฒนา,Nana,นานา,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-Nana",False,Anytime,"Solo, Friends",thaithai massage (sukhumvit 11),ไทยไทย มาสสาจ (สุขุมวิท 11),False,1,,,13.7432,100.5561,"ThaiThai Massage (Sukhumvit 11), Watthana, Bangkok","ไทยไทย มาสสาจ (สุขุมวิท 11), วัฒนา, กรุงเทพฯ","https://www.google.com/maps?q=13.7432,100.5561",10:00 AM - 10:00 PM,$,200,30,BTS Nana,BTS นานา,3,Short walk from BTS Nana,เดินจาก BTS นานา นิดเดียว,Limited,จำกัด,True,,,2026-04-23
BKK_W_1013,,Nature Thai Massage & Spa (Sukhumvit 11),เนเจอร์ ไทย มาสสาจ (สุขุมวิท 11),Wellness,Filler,Watthana,วัฒนา,Nana,นานา,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-Nana",False,Anytime,"Solo, Friends",nature thai massage & spa (sukhumvit 11),เนเจอร์ ไทย มาสสาจ (สุขุมวิท 11),False,1,,,13.7433,100.5561,"Nature Thai Massage & Spa (Sukhumvit 11), Watthana, Bangkok","เนเจอร์ ไทย มาสสาจ (สุขุมวิท 11), วัฒนา, กรุงเทพฯ","https://www.google.com/maps?q=13.7433,100.5561",10:00 AM - 10:00 PM,$,200,30,BTS Nana,BTS นานา,3,Short walk from BTS Nana,เดินจาก BTS นานา นิดเดียว,Limited,จำกัด,True,,,2026-04-23
BKK_W_1014,,Chacha Massage (Sukhumvit 11),ชาชา มาสสาจ (สุขุมวิท 11),Wellness,Filler,Watthana,วัฒนา,Nana,นานา,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-Nana",False,Anytime,"Solo, Friends",chacha massage (sukhumvit 11),ชาชา มาสสาจ (สุขุมวิท 11),False,1,,,13.7434,100.5561,"Chacha Massage (Sukhumvit 11), Watthana, Bangkok","ชาชา มาสสาจ (สุขุมวิท 11), วัฒนา, กรุงเทพฯ","https://www.google.com/maps?q=13.7434,100.5561",10:00 AM - 10:00 PM,$,200,30,BTS Nana,BTS นานา,3,Short walk from BTS Nana,เดินจาก BTS นานา นิดเดียว,Limited,จำกัด,True,,,2026-04-23
BKK_W_1015,,CCare Massage (Sukhumvit 11),ซีแคร์ มาสสาจ (สุขุมวิท 11),Wellness,Filler,Watthana,วัฒนา,Nana,นานา,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-Nana",False,Anytime,"Solo, Friends",ccare massage (sukhumvit 11),ซีแคร์ มาสสาจ (สุขุมวิท 11),False,1,,,13.7435,100.5561,"CCare Massage (Sukhumvit 11), Watthana, Bangkok","ซีแคร์ มาสสาจ (สุขุมวิท 11), วัฒนา, กรุงเทพฯ","https://www.google.com/maps?q=13.7435,100.5561",10:00 AM - 10:00 PM,$,200,30,BTS Nana,BTS นานา,3,Short walk from BTS Nana,เดินจาก BTS นานา นิดเดียว,Limited,จำกัด,True,,,2026-04-23
BKK_W_1016,,Eden The Ultimate Spa (Sukhumvit 11),อีเดน เดอะ อัลติเมท สปา (สุขุมวิท 11),Wellness,Filler,Watthana,วัฒนา,Nana,นานา,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-Nana",False,Anytime,"Solo, Friends",eden the ultimate spa (sukhumvit 11),อีเดน เดอะ อัลติเมท สปา (สุขุมวิท 11),False,1,,,13.7436,100.5561,"Eden The Ultimate Spa (Sukhumvit 11), Watthana, Bangkok","อีเดน เดอะ อัลติเมท สปา (สุขุมวิท 11), วัฒนา, กรุงเทพฯ","https://www.google.com/maps?q=13.7436,100.5561",10:00 AM - 10:00 PM,$,200,30,BTS Nana,BTS นานา,3,Short walk from BTS Nana,เดินจาก BTS นานา นิดเดียว,Limited,จำกัด,True,,,2026-04-23
BKK_W_1017,,Hot Stone Spa (Sukhumvit 11),ฮอต สโตน สปา (สุขุมวิท 11),Wellness,Filler,Watthana,วัฒนา,Nana,นานา,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-Nana",False,Anytime,"Solo, Friends",hot stone spa (sukhumvit 11),ฮอต สโตน สปา (สุขุมวิท 11),False,1,,,13.7437,100.5561,"Hot Stone Spa (Sukhumvit 11), Watthana, Bangkok","ฮอต สโตน สปา (สุขุมวิท 11), วัฒนา, กรุงเทพฯ","https://www.google.com/maps?q=13.7437,100.5561",10:00 AM - 10:00 PM,$,200,30,BTS Nana,BTS นานา,3,Short walk from BTS Nana,เดินจาก BTS นานา นิดเดียว,Limited,จำกัด,True,,,2026-04-23
BKK_W_1018,,Cozy Massage (Soi 11/1),โคซี่ มาสสาจ (ซอย 11/1),Wellness,Filler,Watthana,วัฒนา,Nana,นานา,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-Nana",False,Anytime,"Solo, Friends",cozy massage (soi 11/1),โคซี่ มาสสาจ (ซอย 11/1),False,1,,,13.7438,100.5561,"Cozy Massage (Soi 11/1), Watthana, Bangkok","โคซี่ มาสสาจ (ซอย 11/1), วัฒนา, กรุงเทพฯ","https://www.google.com/maps?q=13.7438,100.5561",10:00 AM - 10:00 PM,$,200,30,BTS Nana,BTS นานา,3,Short walk from BTS Nana,เดินจาก BTS นานา นิดเดียว,Limited,จำกัด,True,,,2026-04-23
BKK_W_1019,,Lek Massage (Sukhumvit 22),เล็ก มาสสาจ (สุขุมวิท 22),Wellness,Filler,Khlong Toei,คลองเตย,Phrom Phong,พร้อมพงษ์,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-PhromPhong",False,Anytime,"Solo, Friends",lek massage (sukhumvit 22),เล็ก มาสสาจ (สุขุมวิท 22),False,1,,,13.7309,100.5691,"Lek Massage (Sukhumvit 22), Khlong Toei, Bangkok","เล็ก มาสสาจ (สุขุมวิท 22), คลองเตย, กรุงเทพฯ","https://www.google.com/maps?q=13.7309,100.5691",10:00 AM - 10:00 PM,$,200,30,BTS Phrom Phong,BTS พร้อมพงษ์,3,Short walk from BTS Phrom Phong,เดินจาก BTS พร้อมพงษ์ นิดเดียว,Limited,จำกัด,True,,,2026-04-23
BKK_W_1020,,Orchid Spa & Massage (Sukhumvit 22),ออร์คิด สปา แอนด์ มาสสาจ (สุขุมวิท 22),Wellness,Filler,Khlong Toei,คลองเตย,Phrom Phong,พร้อมพงษ์,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-PhromPhong",False,Anytime,"Solo, Friends",orchid spa & massage (sukhumvit 22),ออร์คิด สปา แอนด์ มาสสาจ (สุขุมวิท 22),False,1,,,13.7300,100.5692,"Orchid Spa & Massage (Sukhumvit 22), Khlong Toei, Bangkok","ออร์คิด สปา แอนด์ มาสสาจ (สุขุมวิท 22), คลองเตย, กรุงเทพฯ","https://www.google.com/maps?q=13.7300,100.5692",10:00 AM - 10:00 PM,$,200,30,BTS Phrom Phong,BTS พร้อมพงษ์,3,Short walk from BTS Phrom Phong,เดินจาก BTS พร้อมพงษ์ นิดเดียว,Limited,จำกัด,True,,,2026-04-23
BKK_W_1021,,ThaiThai Massage (Sukhumvit 22),ไทยไทย มาสสาจ (สุขุมวิท 22),Wellness,Filler,Khlong Toei,คลองเตย,Phrom Phong,พร้อมพงษ์,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-PhromPhong",False,Anytime,"Solo, Friends",thaithai massage (sukhumvit 22),ไทยไทย มาสสาจ (สุขุมวิท 22),False,1,,,13.7301,100.5692,"ThaiThai Massage (Sukhumvit 22), Khlong Toei, Bangkok","ไทยไทย มาสสาจ (สุขุมวิท 22), คลองเตย, กรุงเทพฯ","https://www.google.com/maps?q=13.7301,100.5692",10:00 AM - 10:00 PM,$,200,30,BTS Phrom Phong,BTS พร้อมพงษ์,3,Short walk from BTS Phrom Phong,เดินจาก BTS พร้อมพงษ์ นิดเดียว,Limited,จำกัด,True,,,2026-04-23
BKK_W_1022,,Malai Massage & Beauty (Sukhumvit 22),มาลัย มาสสาจ (สุขุมวิท 22),Wellness,Filler,Khlong Toei,คลองเตย,Phrom Phong,พร้อมพงษ์,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-PhromPhong",False,Anytime,"Solo, Friends",malai massage & beauty (sukhumvit 22),มาลัย มาสสาจ (สุขุมวิท 22),False,1,,,13.7302,100.5692,"Malai Massage & Beauty (Sukhumvit 22), Khlong Toei, Bangkok","มาลัย มาสสาจ (สุขุมวิท 22), คลองเตย, กรุงเทพฯ","https://www.google.com/maps?q=13.7302,100.5692",10:00 AM - 10:00 PM,$,200,30,BTS Phrom Phong,BTS พร้อมพงษ์,3,Short walk from BTS Phrom Phong,เดินจาก BTS พร้อมพงษ์ นิดเดียว,Limited,จำกัด,True,,,2026-04-23
BKK_W_1023,,Asia Herb Association (Sukhumvit 24),เอเชีย เฮิร์บ แอสโซซิเอชั่น (สุขุมวิท 24),Wellness,Filler,Khlong Toei,คลองเตย,Phrom Phong,พร้อมพงษ์,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-PhromPhong",False,Anytime,"Solo, Friends",asia herb association (sukhumvit 24),เอเชีย เฮิร์บ แอสโซซิเอชั่น (สุขุมวิท 24),False,1,,,13.7303,100.5692,"Asia Herb Association (Sukhumvit 24), Khlong Toei, Bangkok","เอเชีย เฮิร์บ แอสโซซิเอชั่น (สุขุมวิท 24), คลองเตย, กรุงเทพฯ","https://www.google.com/maps?q=13.7303,100.5692",10:00 AM - 10:00 PM,$,200,30,BTS Phrom Phong,BTS พร้อมพงษ์,3,Short walk from BTS Phrom Phong,เดินจาก BTS พร้อมพงษ์ นิดเดียว,Limited,จำกัด,True,,,2026-04-23
BKK_W_1024,,Nature Thai Massage (Sukhumvit 24),เนเจอร์ ไทย มาสสาจ (สุขุมวิท 24),Wellness,Filler,Khlong Toei,คลองเตย,Phrom Phong,พร้อมพงษ์,"Perfect for a quick leg recharge after hitting the shops. No-frills, professional, and gets the knots out in 45 minutes.",แวะนวดเท้าแก้เมื่อยหลังช้อปปิ้งได้ดีเว่อร์ ร้านดูดี สะอาด นวดตรงจุด แป๊บเดียวหายเมื่อยเดินต่อได้ยาวๆ,Chill,Local,"Wellness, Quick, Sukhumvit-PhromPhong",False,Anytime,"Solo, Friends",nature thai massage (sukhumvit 24),เนเจอร์ ไทย มาสสาจ (สุขุมวิท 24),False,1,,,13.7304,100.5692,"Nature Thai Massage (Sukhumvit 24), Khlong Toei, Bangkok","เนเจอร์ ไทย มาสสาจ (สุขุมวิท 24), คลองเตย, กรุงเทพฯ","https://www.google.com/maps?q=13.7304,100.5692",10:00 AM - 10:00 PM,$,200,30,BTS Phrom Phong,BTS พร้อมพงษ์,3,Short walk from BTS Phrom Phong,เดินจาก BTS พร้อมพงษ์ นิดเดียว,Limited,จำกัด,True,,,2026-04-23
